dir	vel
256.9	2.26
242.9	2.26
231.6	0.56
247.1	0.56
216.2	0.56
198	1.7
209.2	2.26
210.6	3.38
203.6	3.94
193.7	3.38
179.7	5.08
216.2	5.64
205	4.5
212	6.2
205	5.64
207.8	6.2
198	4.5
230.2	2.26
254.1	1.7
249.9	2.82
263.9	3.38
265.3	3.38
278	1.7
283.6	2.26
286.4	1.7
286.4	0.56
271	1.12
272.4	0.56
263.9	1.12
280.8	0.56
293.4	1.12
294.8	1.12
294.8	0.56
296.2	1.12
297.6	1.7
306.1	1.12
307.5	1.12
290.6	2.26
289.2	2.82
286.4	1.7
278	1.12
279.4	1.7
279.4	1.7
276.6	2.26
272.4	1.7
275.2	2.26
276.6	1.12
276.6	2.26
272.4	0.56
261.1	1.12
263.9	2.26
275.2	0.56
256.9	1.12
338.3	0
271	0.56
261.1	1.12
273.8	1.12
289.2	1.12
292	2.82
299	3.38
294.8	0.56
300.4	2.82
297.6	3.38
294.8	4.5
299	4.5
283.6	3.38
278	3.94
262.5	1.12
271	1.7
262.5	2.26
282.2	4.5
266.7	3.38
268.1	4.5
263.9	4.5
263.9	5.08
216.2	2.26
249.9	2.26
262.5	3.38
268.1	7.31
266.7	4.5
266.7	5.64
266.7	5.64
255.5	7.31
251.3	6.2
266.7	5.64
262.5	9.01
265.3	10.13
262.5	9.01
258.3	7.9
254.1	8.46
271	8.46
240.1	7.31
249.9	5.64
255.5	7.31
255.5	7.9
255.5	7.31
256.9	7.9
254.1	10.13
259.7	6.2
252.7	6.76
258.3	5.64
265.3	9.01
263.9	6.2
276.6	6.76
272.4	7.31
273.8	7.31
276.6	5.64
268.1	7.31
263.9	10.13
266.7	7.9
269.6	7.9
266.7	7.31
266.7	7.31
265.3	7.31
265.3	6.76
271	6.76
262.5	5.64
241.5	4.5
226	2.82
258.3	4.5
256.9	2.26
251.3	3.94
237.3	3.38
247.1	4.5
252.7	6.2
258.3	6.2
249.9	5.64
252.7	7.31
255.5	7.9
251.3	7.31
256.9	9.01
259.7	7.9
251.3	9.01
244.3	5.64
247.1	4.5
263.9	6.2
256.9	7.9
219	6.2
207.8	8.46
200.8	6.76
212	7.31
210.6	8.46
214.8	10.13
216.2	9.01
200.8	9.01
207.8	8.46
195.1	7.31
202.2	9.57
199.4	6.2
202.2	6.2
219	9.01
213.4	6.76
213.4	6.76
210.6	7.31
231.6	6.2
223.2	3.94
220.4	3.94
241.5	3.94
207.8	6.76
206.4	5.08
207.8	5.64
210.6	4.5
203.6	5.64
217.6	2.82
242.9	2.26
248.5	3.38
213.4	3.38
199.4	2.26
206.4	3.38
235.9	3.38
223.2	3.38
234.5	2.82
237.3	2.82
214.8	2.82
221.8	3.94
214.8	2.26
244.3	3.94
242.9	3.38
247.1	1.7
242.9	0.56
234.5	3.38
245.7	4.5
219	2.26
234.5	2.82
216.2	4.5
231.6	3.94
235.9	5.64
230.2	4.5
207.8	3.94
231.6	5.64
207.8	3.38
212	4.5
224.6	3.94
189.5	3.38
207.8	1.12
217.6	2.82
220.4	3.38
224.6	2.26
258.3	1.7
258.3	4.5
249.9	6.2
234.5	6.2
226	6.2
205	4.5
230.2	5.08
205	6.2
206.4	4.5
220.4	6.76
209.2	7.9
216.2	6.76
207.8	5.64
217.6	6.76
214.8	6.2
207.8	6.76
235.9	6.76
223.2	8.46
219	4.5
207.8	3.38
219	4.5
198	6.76
210.6	5.08
244.3	7.31
192.3	6.76
230.2	6.76
235.9	6.2
231.6	6.76
226	5.64
234.5	3.38
226	4.5
224.6	6.76
227.4	8.46
223.2	6.76
247.1	7.9
227.4	5.08
223.2	6.76
212	6.2
231.6	7.31
237.3	6.76
233.1	5.64
214.8	6.2
200.8	5.08
207.8	8.46
228.8	7.9
252.7	7.31
219	5.08
230.2	9.57
214.8	7.31
217.6	7.9
240.1	6.2
196.5	5.64
212	5.64
207.8	6.76
223.2	7.9
224.6	7.9
219	7.31
223.2	7.9
252.7	6.2
235.9	6.76
217.6	7.9
234.5	7.31
217.6	6.2
245.7	7.31
219	5.08
206.4	5.08
209.2	6.76
226	6.2
240.1	7.9
233.1	6.2
230.2	6.76
220.4	9.01
227.4	6.76
217.6	5.64
226	5.08
233.1	6.76
230.2	7.31
212	5.64
214.8	4.5
221.8	5.64
217.6	3.94
214.8	6.2
203.6	6.76
195.1	9.01
223.2	6.2
212	5.08
217.6	8.46
226	6.2
217.6	7.31
227.4	7.31
214.8	4.5
205	5.08
221.8	8.46
226	5.64
224.6	4.5
206.4	5.08
207.8	5.64
206.4	6.2
224.6	5.08
195.1	5.08
230.2	6.2
226	5.08
202.2	3.94
235.9	5.64
212	6.76
206.4	4.5
209.2	4.5
193.7	3.38
207.8	5.08
189.5	4.5
216.2	5.08
200.8	3.94
195.1	3.38
227.4	3.94
214.8	4.5
202.2	5.08
198	4.5
209.2	6.2
205	9.01
216.2	5.08
226	5.64
202.2	7.9
190.9	5.64
200.8	7.31
207.8	7.31
207.8	7.9
205	7.9
203.6	5.64
217.6	5.08
206.4	6.2
206.4	5.08
213.4	5.64
214.8	9.01
209.2	7.9
205	7.9
213.4	7.31
199.4	5.64
200.8	7.31
227.4	6.2
216.2	6.2
193.7	4.5
219	7.31
183.9	4.5
205	5.64
199.4	6.2
207.8	6.76
203.6	7.9
207.8	6.2
213.4	7.9
230.2	7.31
205	7.9
212	6.76
209.2	7.9
205	9.01
207.8	7.31
216.2	7.31
221.8	6.76
220.4	6.76
220.4	6.2
207.8	6.2
202.2	5.08
203.6	6.2
219	4.5
189.5	6.2
209.2	5.08
217.6	5.64
200.8	4.5
212	6.2
196.5	6.2
200.8	4.5
207.8	5.64
186.7	5.08
207.8	5.64
207.8	3.38
210.6	5.64
203.6	5.08
185.3	3.38
196.5	3.38
209.2	3.94
213.4	5.08
195.1	3.38
224.6	3.94
210.6	4.5
214.8	3.94
234.5	4.5
221.8	3.94
209.2	3.38
205	3.94
231.6	2.82
242.9	1.12
235.9	2.26
228.8	3.38
221.8	3.38
247.1	2.26
238.7	1.7
220.4	3.38
238.7	2.82
231.6	2.82
230.2	3.38
230.2	3.38
223.2	2.82
235.9	2.26
209.2	3.94
217.6	3.38
202.2	3.94
234.5	3.38
228.8	3.38
224.6	2.82
234.5	2.26
228.8	2.82
237.3	3.38
221.8	2.82
224.6	2.82
235.9	2.26
212	2.82
216.2	3.38
210.6	3.94
223.2	2.82
240.1	3.38
238.7	1.7
244.3	3.38
248.5	1.7
252.7	3.38
234.5	2.26
231.6	2.26
255.5	2.26
235.9	1.7
256.9	1.7
244.3	2.26
242.9	3.38
235.9	3.94
245.7	1.7
227.4	2.26
234.5	3.38
241.5	2.26
234.5	2.26
240.1	2.82
223.2	2.82
223.2	1.7
202.2	2.26
231.6	1.7
212	2.82
216.2	3.38
234.5	2.26
209.2	1.12
238.7	2.26
233.1	1.7
227.4	1.7
196.5	1.12
233.1	1.12
233.1	1.12
226	1.7
226	1.12
235.9	2.26
220.4	0.56
231.6	1.7
227.4	1.12
248.5	1.12
235.9	1.12
252.7	1.7
231.6	0.56
231.6	0.56
231.6	1.12
240.1	1.12
238.7	1.12
244.3	1.12
234.5	1.12
248.5	1.12
256.9	0.56
251.3	0.56
241.5	1.12
244.3	0.56
256.9	0.56
220.4	0
221.8	1.12
254.1	0.56
255.5	2.82
248.5	1.7
240.1	1.12
242.9	0.56
214.8	0
230.2	1.12
248.5	0
231.6	1.12
234.5	0
240.1	0.56
259.7	1.7
251.3	1.12
249.9	0.56
258.3	0
237.3	0
221.8	0.56
241.5	0.56
235.9	1.12
247.1	0.56
272.4	1.7
276.6	0.56
258.3	2.26
255.5	2.26
249.9	1.12
252.7	0.56
256.9	0
269.6	0
263.9	0.56
249.9	0.56
238.7	0.56
252.7	0.56
261.1	0
254.1	0
258.3	0.56
252.7	0
256.9	0.56
256.9	0
263.9	0
272.4	0
266.7	0
272.4	0.56
279.4	0.56
279.4	1.12
279.4	1.12
278	0.56
259.7	1.12
261.1	1.12
263.9	2.26
256.9	1.12
265.3	1.7
259.7	2.26
261.1	1.7
259.7	1.12
259.7	1.12
263.9	1.12
258.3	2.82
272.4	1.12
269.6	1.7
266.7	1.12
258.3	0.56
261.1	0.56
258.3	1.12
255.5	0
255.5	0
265.3	0.56
259.7	0
261.1	0
258.3	0
255.5	0.56
254.1	0.56
251.3	0.56
256.9	1.12
255.5	0
266.7	1.12
268.1	0
266.7	1.7
268.1	2.26
258.3	1.7
258.3	2.82
261.1	2.82
266.7	2.26
276.6	1.7
276.6	1.7
271	1.12
262.5	2.26
266.7	0.56
266.7	1.12
262.5	0.56
262.5	0.56
262.5	1.12
263.9	0
255.5	0
255.5	0
266.7	0.56
269.6	1.12
280.8	0.56
276.6	1.12
275.2	2.26
278	1.12
279.4	0.56
266.7	0.56
256.9	0.56
272.4	1.12
271	1.12
263.9	0.56
272.4	1.7
279.4	1.12
272.4	1.7
266.7	0.56
282.2	1.12
276.6	1.12
275.2	1.7
278	1.7
282.2	2.26
282.2	1.7
279.4	2.26
282.2	3.38
278	1.7
278	1.7
283.6	1.12
285	1.12
279.4	2.26
283.6	2.26
280.8	3.38
280.8	3.38
279.4	2.82
282.2	3.38
289.2	2.26
283.6	2.26
279.4	3.94
283.6	4.5
287.8	3.38
286.4	3.38
285	2.82
289.2	2.82
285	3.38
286.4	1.7
290.6	3.94
289.2	3.38
290.6	4.5
293.4	3.94
290.6	3.38
286.4	2.82
290.6	3.38
292	2.82
290.6	3.38
287.8	2.82
287.8	2.82
289.2	1.7
283.6	2.82
287.8	2.82
285	2.26
280.8	2.82
280.8	3.38
279.4	2.82
279.4	2.82
285	2.82
282.2	3.38
278	2.82
278	2.26
279.4	2.82
279.4	3.38
283.6	3.38
280.8	3.94
279.4	2.82
285	2.82
282.2	3.38
280.8	3.94
283.6	2.82
285	2.82
289.2	3.38
286.4	2.26
283.6	1.12
289.2	2.82
287.8	2.82
286.4	3.38
286.4	3.94
287.8	4.5
286.4	3.38
287.8	3.94
292	4.5
286.4	4.5
286.4	3.94
287.8	3.94
286.4	3.38
287.8	3.94
290.6	4.5
290.6	3.94
289.2	4.5
287.8	3.38
287.8	3.38
289.2	3.38
286.4	3.38
286.4	2.26
285	2.82
285	3.38
286.4	3.38
286.4	2.26
276.6	1.7
280.8	3.38
285	3.38
285	3.38
286.4	2.26
282.2	2.82
283.6	1.7
280.8	2.26
282.2	2.82
276.6	3.38
282.2	2.26
280.8	3.38
275.2	2.26
279.4	2.82
280.8	1.7
282.2	2.82
283.6	2.26
282.2	1.12
283.6	1.12
292	2.26
283.6	2.26
289.2	1.7
283.6	1.12
282.2	1.7
285	2.26
286.4	1.12
280.8	2.26
285	1.7
287.8	2.26
289.2	2.26
290.6	2.82
292	3.38
287.8	2.82
290.6	2.82
286.4	2.26
282.2	2.26
287.8	2.82
286.4	2.82
287.8	1.7
285	1.7
293.4	2.26
294.8	2.82
283.6	2.26
282.2	0.56
276.6	1.7
278	1.12
280.8	1.12
289.2	2.26
283.6	1.12
279.4	0.56
279.4	1.12
282.2	0.56
273.8	0.56
283.6	2.26
289.2	1.7
282.2	1.7
276.6	1.7
276.6	1.12
278	1.7
273.8	1.12
273.8	2.26
271	2.26
269.6	2.82
278	1.7
272.4	1.7
279.4	2.26
280.8	2.82
276.6	1.7
275.2	2.26
273.8	1.12
271	1.7
272.4	2.26
276.6	2.26
275.2	1.7
273.8	1.12
271	0
272.4	1.12
278	1.12
283.6	2.26
283.6	1.7
279.4	2.26
280.8	2.26
276.6	2.26
273.8	3.38
276.6	2.82
273.8	1.12
278	2.26
283.6	2.26
282.2	2.26
280.8	3.94
285	2.82
276.6	3.94
283.6	3.94
292	2.26
280.8	2.26
276.6	3.38
283.6	2.82
283.6	3.38
280.8	3.94
276.6	5.08
280.8	2.26
279.4	4.5
276.6	3.94
273.8	2.82
273.8	4.5
278	5.64
282.2	5.08
276.6	4.5
275.2	3.94
271	6.2
265.3	6.76
263.9	5.64
262.5	3.38
272.4	3.94
263.9	6.76
262.5	5.08
266.7	5.64
263.9	6.2
266.7	6.2
262.5	6.76
258.3	7.31
269.6	6.2
268.1	7.31
265.3	8.46
263.9	5.08
261.1	7.9
259.7	6.76
261.1	3.94
269.6	2.82
251.3	3.94
255.5	6.2
273.8	5.08
272.4	5.64
237.3	3.38
261.1	4.5
258.3	5.64
263.9	7.31
244.3	5.64
254.1	7.31
241.5	6.2
223.2	3.38
262.5	6.76
262.5	7.31
242.9	5.08
251.3	6.2
259.7	7.31
259.7	6.2
263.9	7.31
254.1	6.76
249.9	5.08
252.7	6.76
259.7	10.69
256.9	9.57
265.3	8.46
245.7	7.31
263.9	6.76
244.3	7.31
258.3	5.64
255.5	7.31
268.1	8.46
265.3	9.57
256.9	6.76
254.1	7.9
256.9	8.46
237.3	7.31
237.3	6.2
219	5.64
216.2	6.2
217.6	6.76
196.5	7.31
217.6	6.2
227.4	6.2
240.1	3.94
206.4	6.2
228.8	7.31
217.6	7.31
247.1	7.9
247.1	5.64
210.6	5.08
219	3.94
230.2	3.38
233.1	5.64
182.5	3.94
240.1	6.2
221.8	5.08
224.6	4.5
216.2	5.08
226	5.08
245.7	5.64
216.2	6.76
223.2	6.76
224.6	6.2
221.8	6.2
226	7.31
242.9	6.76
256.9	7.31
205	3.94
195.1	5.64
217.6	6.76
217.6	7.31
213.4	6.76
200.8	5.64
200.8	6.76
220.4	6.2
231.6	5.64
190.9	5.08
233.1	6.2
202.2	5.08
200.8	5.08
206.4	4.5
206.4	4.5
226	4.5
202.2	5.08
206.4	4.5
207.8	7.31
241.5	5.64
228.8	5.64
209.2	6.2
220.4	5.08
223.2	4.5
224.6	5.64
207.8	7.31
210.6	5.08
199.4	7.31
228.8	5.64
216.2	5.08
202.2	6.76
213.4	6.2
190.9	6.2
220.4	5.08
234.5	5.08
207.8	2.82
210.6	4.5
233.1	6.76
205	7.9
220.4	6.76
202.2	9.01
244.3	6.76
210.6	9.01
235.9	7.9
237.3	8.46
240.1	9.01
245.7	6.76
223.2	7.9
240.1	8.46
231.6	7.31
202.2	7.9
219	6.76
233.1	5.64
210.6	6.2
219	6.2
231.6	4.5
245.7	6.76
237.3	7.31
214.8	6.2
196.5	7.31
213.4	8.46
223.2	5.08
210.6	6.76
206.4	7.31
216.2	5.08
214.8	5.08
230.2	5.64
220.4	5.08
230.2	6.2
228.8	7.31
217.6	7.31
195.1	5.64
244.3	6.2
193.7	6.76
217.6	8.46
209.2	8.46
212	5.64
206.4	5.64
214.8	5.08
205	6.2
216.2	5.64
207.8	7.31
202.2	4.5
199.4	6.76
175.5	6.2
206.4	7.9
213.4	7.9
224.6	6.76
205	7.31
214.8	7.31
219	6.2
205	7.9
227.4	5.08
212	6.76
198	6.2
212	7.31
192.3	5.64
203.6	7.31
214.8	6.76
203.6	6.76
210.6	7.31
221.8	9.57
210.6	9.01
219	9.01
212	9.57
224.6	7.9
213.4	9.01
230.2	7.9
212	9.57
213.4	10.13
210.6	11.27
217.6	10.69
216.2	10.13
205	10.13
227.4	10.13
207.8	10.13
227.4	12.39
217.6	9.57
199.4	8.46
223.2	8.46
207.8	9.01
202.2	9.01
212	9.01
210.6	9.01
209.2	10.69
210.6	11.83
217.6	10.69
209.2	9.57
190.9	7.31
207.8	9.57
203.6	10.69
209.2	7.31
203.6	9.57
213.4	8.46
212	10.13
207.8	10.13
213.4	9.01
209.2	10.69
213.4	9.01
224.6	9.57
217.6	7.9
219	9.01
203.6	9.57
207.8	11.83
205	10.13
212	11.27
213.4	11.27
212	10.13
206.4	10.13
210.6	10.69
202.2	10.69
210.6	10.13
213.4	11.27
216.2	9.01
217.6	12.39
198	11.83
198	7.9
203.6	11.27
205	10.13
210.6	10.69
205	10.13
199.4	7.31
216.2	7.9
214.8	7.31
200.8	6.76
206.4	7.9
203.6	7.9
203.6	6.76
221.8	6.76
212	9.01
203.6	9.01
205	8.46
212	9.57
206.4	7.9
205	9.57
202.2	7.31
213.4	7.31
193.7	6.76
210.6	7.9
205	5.08
209.2	7.31
205	8.46
206.4	8.46
217.6	7.9
203.6	7.9
209.2	9.01
200.8	7.9
205	7.31
210.6	9.01
205	7.31
207.8	9.01
214.8	7.9
216.2	9.01
220.4	6.76
214.8	7.9
221.8	6.2
199.4	5.64
205	7.9
214.8	6.2
221.8	5.64
213.4	6.76
202.2	6.76
199.4	7.31
188.1	7.31
224.6	6.2
227.4	6.2
220.4	7.31
193.7	7.9
214.8	7.9
231.6	7.31
216.2	6.2
206.4	6.2
216.2	6.2
213.4	5.64
213.4	5.08
210.6	6.2
226	6.76
224.6	7.9
209.2	6.76
202.2	7.31
217.6	7.31
230.2	7.31
227.4	7.31
227.4	5.64
213.4	5.64
199.4	5.64
210.6	6.2
203.6	7.9
209.2	7.9
221.8	5.08
216.2	6.76
207.8	5.08
228.8	6.2
231.6	5.64
202.2	6.76
207.8	6.2
200.8	5.08
209.2	4.5
214.8	5.64
202.2	3.94
212	5.08
219	6.2
199.4	5.08
227.4	5.08
224.6	3.94
216.2	3.38
226	3.38
226	3.94
209.2	4.5
213.4	3.38
221.8	5.08
223.2	6.2
214.8	5.08
224.6	4.5
213.4	5.64
227.4	5.08
237.3	5.08
228.8	3.38
227.4	5.08
223.2	3.94
206.4	3.38
224.6	5.64
241.5	3.38
240.1	3.94
237.3	3.38
240.1	3.94
237.3	3.94
231.6	3.94
231.6	5.08
245.7	4.5
233.1	5.08
235.9	4.5
240.1	3.94
244.3	5.08
261.1	4.5
242.9	4.5
248.5	3.94
248.5	3.38
248.5	2.82
242.9	3.94
258.3	5.08
249.9	5.08
248.5	5.64
252.7	4.5
234.5	4.5
241.5	3.94
226	4.5
226	3.38
231.6	2.26
240.1	3.38
249.9	2.26
233.1	2.82
237.3	3.38
235.9	3.38
245.7	2.26
245.7	2.82
248.5	3.38
234.5	3.38
240.1	1.12
258.3	3.38
214.8	0.56
247.1	3.38
240.1	1.7
252.7	2.82
254.1	2.82
244.3	2.82
256.9	3.38
247.1	2.26
254.1	3.38
251.3	2.82
261.1	3.38
268.1	3.94
272.4	2.82
273.8	5.08
275.2	3.94
269.6	3.38
268.1	3.94
265.3	2.26
269.6	5.08
278	2.82
275.2	5.08
273.8	4.5
271	4.5
268.1	4.5
268.1	5.08
268.1	4.5
271	3.38
279.4	3.94
286.4	3.94
285	2.82
271	2.26
279.4	3.94
283.6	3.94
289.2	2.26
283.6	3.38
294.8	2.26
283.6	3.38
280.8	3.38
283.6	3.38
279.4	2.82
283.6	4.5
289.2	3.38
286.4	4.5
289.2	3.94
290.6	3.94
279.4	3.94
275.2	3.94
279.4	2.82
275.2	3.38
276.6	3.94
279.4	3.94
278	3.94
282.2	4.5
275.2	3.94
283.6	2.82
275.2	3.38
279.4	2.82
278	3.94
283.6	3.94
286.4	2.82
289.2	3.94
286.4	2.26
285	3.94
279.4	3.38
278	2.82
278	2.82
276.6	2.26
290.6	2.26
282.2	4.5
276.6	2.82
282.2	2.26
285	3.94
282.2	3.94
287.8	3.38
286.4	2.26
280.8	2.26
282.2	4.5
276.6	3.94
276.6	3.94
273.8	3.38
275.2	3.38
279.4	3.94
278	5.08
273.8	3.94
273.8	4.5
271	2.82
275.2	2.26
276.6	3.38
280.8	2.82
268.1	3.38
271	2.82
271	2.82
271	2.82
275.2	2.26
273.8	2.26
276.6	3.38
283.6	2.26
280.8	2.26
280.8	2.82
276.6	2.82
279.4	0.56
279.4	3.38
280.8	3.94
283.6	3.38
280.8	2.26
271	1.7
262.5	1.7
266.7	3.94
268.1	3.94
261.1	3.38
261.1	3.94
265.3	5.08
263.9	5.08
258.3	3.94
265.3	4.5
261.1	3.38
261.1	5.08
263.9	3.94
261.1	5.08
262.5	5.64
265.3	5.08
266.7	6.2
258.3	6.2
261.1	5.64
256.9	6.2
266.7	5.64
259.7	4.5
265.3	3.94
262.5	4.5
259.7	4.5
261.1	5.08
263.9	4.5
256.9	6.76
258.3	5.64
259.7	4.5
254.1	3.94
259.7	4.5
259.7	5.64
259.7	5.08
258.3	4.5
265.3	5.64
262.5	3.94
259.7	5.08
263.9	5.08
258.3	5.08
256.9	3.38
263.9	5.08
261.1	5.64
262.5	6.2
258.3	4.5
262.5	6.76
258.3	5.64
258.3	6.76
269.6	3.94
262.5	5.64
262.5	5.64
261.1	5.64
262.5	7.31
258.3	5.08
261.1	5.64
259.7	4.5
261.1	3.38
256.9	5.64
262.5	4.5
263.9	6.2
258.3	4.5
262.5	5.08
261.1	5.08
265.3	4.5
261.1	5.64
259.7	4.5
255.5	2.82
259.7	3.94
265.3	2.82
261.1	1.7
255.5	3.94
266.7	3.94
263.9	5.64
261.1	2.26
259.7	3.38
269.6	3.94
258.3	2.82
266.7	3.38
259.7	1.7
255.5	3.94
261.1	4.5
255.5	4.5
237.3	2.26
245.7	2.26
241.5	2.26
256.9	3.94
263.9	3.94
247.1	3.38
259.7	1.7
245.7	2.26
258.3	5.64
240.1	2.82
256.9	3.38
255.5	4.5
255.5	5.08
255.5	5.08
259.7	6.2
256.9	5.08
262.5	3.94
254.1	5.08
266.7	3.38
245.7	3.38
245.7	2.26
256.9	3.94
255.5	3.38
255.5	4.5
261.1	2.82
259.7	5.08
256.9	5.64
245.7	2.82
261.1	2.26
248.5	2.82
255.5	4.5
255.5	5.08
252.7	2.26
255.5	2.26
254.1	3.94
255.5	3.94
256.9	4.5
258.3	2.82
255.5	2.82
263.9	2.26
259.7	3.94
258.3	3.38
237.3	2.26
244.3	1.7
259.7	3.94
259.7	2.82
259.7	3.94
261.1	5.08
259.7	5.64
258.3	3.94
258.3	4.5
259.7	4.5
268.1	5.08
263.9	6.2
262.5	5.08
265.3	3.94
262.5	3.94
271	5.64
273.8	3.38
266.7	3.94
266.7	5.08
265.3	3.94
263.9	4.5
266.7	5.08
266.7	5.08
265.3	4.5
268.1	5.08
272.4	5.64
271	4.5
272.4	4.5
268.1	4.5
265.3	5.64
265.3	5.08
265.3	5.64
266.7	5.08
259.7	4.5
258.3	3.38
262.5	3.38
261.1	4.5
266.7	5.08
262.5	6.2
259.7	5.08
262.5	3.38
256.9	3.38
261.1	5.08
261.1	4.5
258.3	3.94
259.7	3.94
256.9	2.82
261.1	4.5
255.5	1.7
259.7	2.82
262.5	4.5
265.3	4.5
258.3	5.64
265.3	5.08
263.9	5.08
261.1	6.2
259.7	5.64
262.5	5.64
263.9	6.2
261.1	6.2
265.3	5.08
263.9	5.64
263.9	6.76
265.3	5.64
265.3	5.64
262.5	7.31
262.5	7.31
265.3	5.64
265.3	5.64
265.3	6.76
266.7	5.08
262.5	6.2
263.9	7.9
255.5	6.76
265.3	8.46
265.3	5.64
265.3	5.64
262.5	7.31
266.7	7.31
263.9	7.9
269.6	9.57
262.5	7.31
266.7	6.76
265.3	6.2
268.1	5.64
263.9	7.31
263.9	5.64
262.5	4.5
262.5	6.76
268.1	5.08
263.9	9.01
268.1	7.9
266.7	8.46
271	6.76
272.4	6.76
276.6	6.76
266.7	7.9
271	7.31
268.1	7.9
263.9	5.64
271	6.76
266.7	5.64
278	7.31
279.4	9.57
276.6	9.01
269.6	7.9
269.6	3.94
271	5.08
269.6	4.5
275.2	7.9
266.7	6.76
273.8	6.76
262.5	5.64
263.9	6.2
259.7	7.31
268.1	5.08
262.5	5.64
275.2	6.2
272.4	8.46
282.2	7.9
268.1	8.46
268.1	5.64
275.2	6.76
273.8	7.9
268.1	7.9
271	7.31
259.7	6.76
271	7.31
256.9	9.57
254.1	7.9
263.9	6.76
256.9	7.9
241.5	5.64
261.1	7.31
262.5	5.08
255.5	8.46
262.5	7.9
265.3	9.57
234.5	6.76
258.3	9.01
271	10.13
252.7	8.46
268.1	7.9
262.5	8.46
265.3	6.76
268.1	10.13
240.1	9.01
254.1	8.46
271	6.2
224.6	4.5
244.3	5.08
237.3	3.38
252.7	6.2
258.3	7.31
263.9	7.31
256.9	7.31
255.5	5.64
212	5.08
237.3	6.2
242.9	6.2
230.2	7.31
224.6	7.31
242.9	5.08
214.8	5.08
241.5	7.31
205	6.2
227.4	6.2
213.4	6.76
214.8	7.31
228.8	5.64
207.8	7.9
233.1	7.9
213.4	6.76
234.5	5.64
216.2	6.2
219	6.2
223.2	7.9
231.6	8.46
214.8	8.46
210.6	7.31
217.6	5.64
227.4	6.76
193.7	6.76
200.8	6.2
200.8	9.01
219	7.31
210.6	9.01
196.5	6.76
212	9.01
217.6	7.31
207.8	7.31
200.8	7.31
217.6	7.9
217.6	5.64
207.8	5.08
212	7.31
190.9	6.2
214.8	6.76
206.4	7.31
214.8	7.9
216.2	6.76
233.1	6.2
198	7.31
213.4	7.31
217.6	6.76
212	7.31
210.6	7.9
213.4	8.46
220.4	7.31
203.6	7.31
200.8	6.2
200.8	6.76
210.6	9.01
212	8.46
214.8	9.01
213.4	6.2
212	5.64
205	5.08
216.2	7.31
192.3	7.9
231.6	6.2
200.8	7.9
212	9.01
200.8	9.01
212	8.46
186.7	8.46
199.4	8.46
214.8	9.57
203.6	7.9
221.8	9.01
216.2	6.76
226	9.57
220.4	9.01
192.3	11.27
213.4	9.01
205	7.31
217.6	5.64
206.4	9.01
219	7.9
214.8	8.46
221.8	9.57
213.4	8.46
226	6.2
214.8	5.64
220.4	7.31
213.4	7.9
216.2	6.2
203.6	7.9
212	8.46
209.2	8.46
203.6	9.01
200.8	7.9
205	7.31
216.2	8.46
219	7.9
227.4	8.46
220.4	9.01
213.4	8.46
205	9.57
183.9	6.76
213.4	7.31
221.8	9.01
216.2	7.9
221.8	7.9
220.4	7.9
210.6	9.01
216.2	9.01
227.4	8.46
202.2	7.31
207.8	6.76
227.4	8.46
205	9.57
234.5	7.9
213.4	7.31
213.4	6.76
217.6	8.46
216.2	9.01
196.5	10.13
210.6	11.27
230.2	9.01
217.6	8.46
205	8.46
212	8.46
210.6	8.46
209.2	7.9
223.2	8.46
209.2	10.13
213.4	9.01
206.4	7.31
224.6	6.2
219	8.46
216.2	9.57
206.4	9.01
196.5	10.69
214.8	9.01
212	11.27
212	9.57
195.1	6.76
209.2	9.57
223.2	9.01
213.4	9.01
205	9.01
205	8.46
219	7.31
219	7.9
207.8	7.31
210.6	7.9
192.3	9.01
213.4	9.57
212	9.01
226	7.31
219	9.01
227.4	10.69
221.8	9.57
198	9.01
220.4	7.31
227.4	7.9
196.5	6.76
221.8	7.9
230.2	6.76
231.6	7.31
227.4	6.76
210.6	6.76
226	7.9
198	8.46
217.6	7.9
206.4	8.46
202.2	6.76
216.2	9.01
216.2	7.9
213.4	6.76
224.6	8.46
226	7.9
206.4	7.31
224.6	9.01
213.4	8.46
205	8.46
207.8	8.46
212	10.13
213.4	6.76
205	7.9
220.4	8.46
219	9.57
216.2	9.01
237.3	9.57
227.4	9.01
214.8	9.01
206.4	7.9
209.2	7.31
202.2	7.9
205	7.31
217.6	9.57
231.6	7.31
216.2	9.01
220.4	8.46
207.8	8.46
205	8.46
210.6	8.46
227.4	7.31
235.9	7.9
213.4	6.76
190.9	7.31
196.5	6.76
224.6	6.76
205	7.9
221.8	7.9
220.4	7.31
235.9	7.9
234.5	6.2
230.2	6.2
233.1	6.2
255.5	7.31
226	5.08
227.4	6.2
228.8	8.46
240.1	6.2
242.9	5.08
237.3	6.76
242.9	5.08
226	5.64
247.1	9.01
242.9	4.5
256.9	7.31
245.7	6.2
256.9	8.46
252.7	7.9
262.5	7.9
248.5	5.08
242.9	3.94
249.9	4.5
259.7	5.64
261.1	11.27
252.7	9.57
261.1	10.69
252.7	9.57
249.9	8.46
254.1	8.46
259.7	7.9
261.1	12.39
256.9	9.01
233.1	6.76
237.3	6.2
255.5	9.57
255.5	6.2
216.2	5.08
262.5	7.31
261.1	5.08
261.1	11.83
263.9	11.27
244.3	8.46
259.7	9.57
259.7	11.27
263.9	10.69
265.3	12.95
